account_id,station_name,basetemp,nac_pre,nac_post,savings,site_number,station,base_post,nacc,cvnac_post,r2_post,nreads_post,begdate_post,enddate_post,ltcdd_post,sebs_post,secpdd_post,trefc_post,cpdd_post,senac_post,senacc_post,base_pre,cvnac_pre,r2_pre,nreads_pre,begdate_pre,enddate_pre,ltcdd_pre,sebs_pre,secpdd_pre,trefc_pre,cpdd_pre,senac_pre,senacc_pre,iou_id,retrofit_start_date,retrofit_end_date,zipcode,ca_climate_zone,station_id,station_number,isvalid
"4GY9LD","SAN-JOSE-INTL",65,5238,5643,-404.2598,"5","SAN-JOSE-INTL",5974,-331,0.025,0.229,19,29sep2011,31mar2013,399,159,.3693486,65,-.8297599,140,147,5456,0.017,0.227,29,29jan2009,01jun2011,399,111,.1939906,65,-.5455984,91,77,"4GY9LD","6/16/11","9/9/11",94087,4,"SAN-JOSE-INTL_724945",724945,1
"FBDDJ3","NAPA-CO",65,3727,3359,368.0376,"6","NAPA-CO",3479,-120,0.040,0.050,14,29feb2012,01apr2013,199,123,.7606463,65,-.6031795,134,151,3561,0.023,0.093,36,29jan2009,29dec2011,199,99,.4462304,65,.8334722,86,89,"FBDDJ3","1/17/12","2/15/12",94903,2,"NAPA-CO_724955",724955,1
"S812VL","SAN-JOSE-REID",65,10144,8762,1381.395,"8","SAN-JOSE-REID",8888,-126,0.055,0.044,19,11apr2012,11oct2013,509,582,.2803347,65,-.2471649,481,143,10494,0.028,0.272,35,12jan2009,11jan2012,509,340,.1959728,65,-.6888772,284,100,"S812VL","1/21/12","3/16/12",95120,4,"SAN-JOSE-REID_724946",724946,1
"8WZD1Z","CONCORD",65,17173,13854,3319.872,"9","CONCORD",13854,-1,0.036,0.000,18,31oct2011,01apr2013,744,467,.7700615,65,-.0010576,498,573,15733,0.031,0.219,30,01feb2009,04jul2011,744,649,.6911808,65,1.935964,538,514,"8WZD1Z","8/2/11","10/14/11",94597,12,"CONCORD_724936",724936,1
"9IC5HT","MARYSVILLE-BEALE-AFB",66,16502,14885,1616.625,"1","MARYSVILLE-BEALE-AFB",12057,2828,0.034,0.730,14,16nov2011,16dec2012,1612,608,.3077711,66,1.754485,507,496,12062,0.019,0.876,30,17feb2009,19jul2011,1612,360,.1958414,66,2.753988,306,316,"9IC5HT","8/2/11","10/25/11",95765,11,"MARYSVILLE-BEALE-AFB_724837",724837,1
"SEHDPS1526388264","SANDBERG",66,5492,4626,866.0449,"11b","SANDBERG",4167,459,0.107,0.153,16,10aug2012,12nov2013,952,648,.3029347,66,.4818114,497,288,4359,0.049,0.372,43,11feb2008,11aug2011,952,332,.2417406,66,1.190788,272,230,"SEHDPS1526388264","8/24/11","7/27/12",91016,9,"SANDBERG_723830",723830,1
"SEHDPS1526388359","LOS-ANGELES-DOWNTOWN",66,6923,6093,829.7744,"12b","LOS-ANGELES-DOWNTOWN",5523,571,0.055,0.360,22,29feb2012,26nov2013,507,416,.3354304,66,1.125463,338,170,5672,0.061,0.399,44,28mar2008,27sep2011,507,554,.467057,66,2.466585,424,237,"SEHDPS1526388359","10/10/11","2/28/12",91724,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526331746","LOS-ANGELES-DOWNTOWN",66,,,,"13","LOS-ANGELES-DOWNTOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526331746","8/13/12","10/1/12",91107,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526215611","VAN-NUYS",66,,,,"14","VAN-NUYS",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526215611","6/11/12","9/20/12",91423,9,"VAN-NUYS_722886",722886,1
"SEHDPS1526388932","LOS-ANGELES-DOWNTOWN",66,7817,7655,161.6563,"15","LOS-ANGELES-DOWNTOWN",6570,1085,0.049,0.523,27,27sep2011,26nov2013,507,466,.4087258,66,2.140087,379,207,7162,0.074,0.097,42,28mar2008,28jul2011,507,744,.6216107,66,1.291629,577,315,"SEHDPS1526388932","8/9/11","9/17/11",91790,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SEHDPS1526388512","VAN-NUYS",66,9816,8333,1483.11,"16","VAN-NUYS",7124,1208,0.046,0.530,21,07mar2012,04nov2013,1202,510,.2173307,66,1.005076,382,261,9270,0.084,0.013,46,05mar2008,04nov2011,1202,1131,.6083431,66,.4542421,827,731,"SEHDPS1526388512","12/1/11","2/15/12",91321,9,"VAN-NUYS_722886",722886,1
"9264652903","CAMP-PENDLETON",66,3945,3616,329.5317,"17","CAMP-PENDLETON",3505,110,0.064,0.260,15,10jul2012,08sep2013,244,261,.2119595,66,.4524378,231,52,3697,0.029,0.327,40,09feb2009,09may2012,244,128,.2367623,66,1.016279,114,58,"1386","5/22/12","6/19/12",92128,10,"CAMP-PENDLETON_722926",722926,1
"5708455284","CAMP-PENDLETON",66,7110,6629,481.6885,"18b","CAMP-PENDLETON",5745,884,0.103,0.693,16,07jun2012,08sep2013,244,773,.6435636,66,3.621514,686,157,5474,0.052,0.757,15,08feb2011,06apr2012,244,416,1.054261,66,6.705715,372,257,"5708455284","4/26/12","6/1/12",92040,10,"CAMP-PENDLETON_722926",722926,1
"9069281964","SAN-DIEGO-MONTGOMER",66,4454,4002,452.0034,"19b","SAN-DIEGO-MONTGOMER",3534,468,0.045,0.857,14,06aug2012,05sep2013,369,209,.1496838,66,1.267544,179,55,3856,0.020,0.873,39,05feb2009,05apr2012,369,101,.1017191,66,1.62,89,38,"9069281964","4/10/12","7/30/12",92115,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"E3RCZ8","LIVERMORE",66,4877,5135,-258.3647,"2","LIVERMORE",5459,-324,0.021,0.383,20,13sep2011,11apr2013,520,136,.1862564,66,-.6230239,109,97,4950,0.029,0.018,17,12feb2010,14jun2011,520,147,.268301,66,-.1407475,142,140,"E3RCZ8","6/15/11","9/10/11",94526,12,"LIVERMORE_724927",724927,1
"9608731398","SAN-DIEGO-MONTGOMER",66,8951,8844,106.999,"20","SAN-DIEGO-MONTGOMER",8461,383,0.031,0.572,16,22jun2012,22sep2013,369,323,.2398115,66,1.03755,276,88,8885,0.021,0.017,39,24feb2009,24apr2012,369,215,.2246208,66,.1801896,190,83,"1351","5/2/12","5/23/12",92117,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"NKP4ZU","CONCORD",66,8790,8481,308.8984,"3","CONCORD",9068,-587,0.059,0.071,17,05dec2011,04apr2013,627,471,.8754503,66,-.9359713,497,549,9365,0.029,0.166,32,04feb2009,06sep2011,627,317,.3753878,66,-.9179885,253,235,"NKP4ZU","10/1/11","11/21/11",94556,12,"CONCORD_724936",724936,1
"OVYM2X","OAKLAND",66,5212,5761,-548.7534,"4","OAKLAND",5683,78,0.058,0.005,16,20nov2011,21mar2013,58,303,4.920284,66,1.350312,337,285,5256,0.045,0.010,32,21jan2009,22aug2011,58,253,1.354777,66,-.7420003,232,79,"OVYM2X","8/23/11","10/27/11",94619,3,"OAKLAND_724930",724930,1
"4GY9LD","SAN-JOSE-INTL",66,5246,5638,-392.2324,"5","SAN-JOSE-INTL",5967,-328,0.025,0.233,19,29sep2011,31mar2013,309,156,.4681647,66,-1.062685,140,145,5454,0.017,0.225,29,29jan2009,01jun2011,309,111,.240569,66,-.6736478,91,74,"4GY9LD","6/16/11","9/9/11",94087,4,"SAN-JOSE-INTL_724945",724945,1
"FBDDJ3","NAPA-CO",66,3724,3372,351.9043,"6","NAPA-CO",3464,-92,0.041,0.030,14,29feb2012,01apr2013,148,121,1.020756,66,-.6214189,139,151,3563,0.023,0.095,36,29jan2009,29dec2011,148,98,.5751473,66,1.084963,85,85,"FBDDJ3","1/17/12","2/15/12",94903,2,"NAPA-CO_724955",724955,1
"S812VL","SAN-JOSE-REID",66,10153,8740,1413.382,"8","SAN-JOSE-REID",8842,-102,0.055,0.036,19,11apr2012,11oct2013,406,573,.3138072,66,-.2513277,483,127,10461,0.028,0.262,35,12jan2009,11jan2012,406,339,.2216761,66,-.7582985,289,90,"S812VL","1/21/12","3/16/12",95120,4,"SAN-JOSE-REID_724946",724946,1
"8WZD1Z","CONCORD",66,17169,13864,3305.224,"9","CONCORD",13847,17,0.037,0.000,18,31oct2011,01apr2013,627,462,.9392248,66,.0266607,515,589,15763,0.031,0.217,30,01feb2009,04jul2011,627,645,.8047869,66,2.242471,538,505,"8WZD1Z","8/2/11","10/14/11",94597,12,"CONCORD_724936",724936,1
"9IC5HT","MARYSVILLE-BEALE-AFB",67,16575,14917,1657.924,"1","MARYSVILLE-BEALE-AFB",12083,2834,0.033,0.743,14,16nov2011,16dec2012,1463,589,.3286677,67,1.937182,496,481,12120,0.018,0.877,30,17feb2009,19jul2011,1463,356,.2153122,67,3.04485,306,315,"9IC5HT","8/2/11","10/25/11",95765,11,"MARYSVILLE-BEALE-AFB_724837",724837,1
"SEHDPS1526388264","SANDBERG",67,5505,4633,872.2319,"11b","SANDBERG",4198,435,0.108,0.147,16,10aug2012,12nov2013,839,643,.3333187,67,.5180321,498,280,4382,0.050,0.368,43,11feb2008,11aug2011,839,331,.2741986,67,1.338437,273,230,"SEHDPS1526388264","8/24/11","7/27/12",91016,9,"SANDBERG_723830",723830,1
"SEHDPS1526388359","LOS-ANGELES-DOWNTOWN",67,6915,6093,822.8667,"12b","LOS-ANGELES-DOWNTOWN",5585,508,0.055,0.361,22,29feb2012,26nov2013,391,405,.3864461,67,1.298116,338,151,5795,0.062,0.391,44,28mar2008,27sep2011,391,544,.5514477,67,2.86461,428,216,"SEHDPS1526388359","10/10/11","2/28/12",91724,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526331746","LOS-ANGELES-DOWNTOWN",67,,,,"13","LOS-ANGELES-DOWNTOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526331746","8/13/12","10/1/12",91107,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526215611","VAN-NUYS",67,,,,"14","VAN-NUYS",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526215611","6/11/12","9/20/12",91423,9,"VAN-NUYS_722886",722886,1
"SEHDPS1526388932","LOS-ANGELES-DOWNTOWN",67,7803,7635,167.6636,"15","LOS-ANGELES-DOWNTOWN",6649,987,0.049,0.542,27,27sep2011,26nov2013,391,445,.4640056,67,2.523525,372,181,7213,0.074,0.098,42,28mar2008,28jul2011,391,727,.7260884,67,1.509698,579,284,"SEHDPS1526388932","8/9/11","9/17/11",91790,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SEHDPS1526388512","VAN-NUYS",67,9819,8350,1469.333,"16","VAN-NUYS",7203,1147,0.046,0.529,21,07mar2012,04nov2013,1057,499,.2349536,67,1.08501,381,248,9282,0.084,0.013,46,05mar2008,04nov2011,1057,1112,.6696892,67,.5081769,826,708,"SEHDPS1526388512","12/1/11","2/15/12",91321,9,"VAN-NUYS_722886",722886,1
"9264652903","CAMP-PENDLETON",67,3920,3595,325.4192,"17","CAMP-PENDLETON",3499,96,0.062,0.312,15,10jul2012,08sep2013,166,245,.2383073,67,.5783268,222,40,3701,0.029,0.349,40,09feb2009,09may2012,166,124,.2930192,67,1.322752,112,49,"1386","5/22/12","6/19/12",92128,10,"CAMP-PENDLETON_722926",722926,1
"5708455284","CAMP-PENDLETON",67,7039,6687,351.979,"18b","CAMP-PENDLETON",6004,684,0.108,0.659,16,07jun2012,08sep2013,166,793,.792549,67,4.118416,723,132,5502,0.052,0.761,15,08feb2011,06apr2012,166,411,1.440209,67,9.260921,367,239,"5708455284","4/26/12","6/1/12",92040,10,"CAMP-PENDLETON_722926",722926,1
"9069281964","SAN-DIEGO-MONTGOMER",67,4414,3993,421.2546,"19b","SAN-DIEGO-MONTGOMER",3586,407,0.040,0.884,14,06aug2012,05sep2013,279,184,.1527591,67,1.458947,161,43,3910,0.021,0.863,39,05feb2009,05apr2012,279,103,.1185603,67,1.809028,93,33,"9069281964","4/10/12","7/30/12",92115,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"E3RCZ8","LIVERMORE",67,4878,5134,-255.832,"2","LIVERMORE",5448,-314,0.022,0.365,20,13sep2011,11apr2013,436,137,.2235451,67,-.7194469,111,97,4948,0.029,0.017,17,12feb2010,14jun2011,436,146,.3130339,67,-.1586625,142,136,"E3RCZ8","6/15/11","9/10/11",94526,12,"LIVERMORE_724927",724927,1
"9608731398","SAN-DIEGO-MONTGOMER",67,8944,8837,106.5674,"20","SAN-DIEGO-MONTGOMER",8502,335,0.031,0.586,16,22jun2012,22sep2013,279,311,.2698245,67,1.201058,272,75,8879,0.021,0.022,39,24feb2009,24apr2012,279,212,.2538141,67,.2300512,190,71,"1351","5/2/12","5/23/12",92117,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"NKP4ZU","CONCORD",67,8794,8460,334.2813,"3","CONCORD",9061,-601,0.060,0.070,17,05dec2011,04apr2013,522,469,1.085728,67,-1.151784,510,567,9332,0.029,0.154,32,04feb2009,06sep2011,522,315,.4416057,67,-1.0306,255,231,"NKP4ZU","10/1/11","11/21/11",94556,12,"CONCORD_724936",724936,1
"OVYM2X","OAKLAND",67,5213,5762,-549.251,"4","OAKLAND",5683,80,0.058,0.006,16,20nov2011,21mar2013,41,301,6.565043,67,1.945616,331,269,5247,0.045,0.008,32,21jan2009,22aug2011,41,251,1.659768,67,-.8254999,233,68,"OVYM2X","8/23/11","10/27/11",94619,3,"OAKLAND_724930",724930,1
"4GY9LD","SAN-JOSE-INTL",67,5255,5633,-377.2354,"5","SAN-JOSE-INTL",5955,-323,0.025,0.229,19,29sep2011,31mar2013,237,154,.6056185,67,-1.361473,142,144,5451,0.017,0.225,29,29jan2009,01jun2011,237,111,.2956122,67,-.8272126,91,70,"4GY9LD","6/16/11","9/9/11",94087,4,"SAN-JOSE-INTL_724945",724945,1
"FBDDJ3","NAPA-CO",67,3722,3387,334.5522,"6","NAPA-CO",3449,-61,0.043,0.013,14,29feb2012,01apr2013,113,119,1.34465,67,-.5419994,144,152,3569,0.023,0.091,36,29jan2009,29dec2011,113,97,.7354777,67,1.352957,85,83,"FBDDJ3","1/17/12","2/15/12",94903,2,"NAPA-CO_724955",724955,1
"S812VL","SAN-JOSE-REID",67,10159,8720,1438.623,"8","SAN-JOSE-REID",8803,-83,0.056,0.031,19,11apr2012,11oct2013,318,564,.3547455,67,-.2594735,486,113,10426,0.029,0.250,35,12jan2009,11jan2012,318,338,.2532179,67,-.8404302,293,81,"S812VL","1/21/12","3/16/12",95120,4,"SAN-JOSE-REID_724946",724946,1
"8WZD1Z","CONCORD",67,17146,13875,3270.921,"9","CONCORD",13840,35,0.038,0.000,18,31oct2011,01apr2013,522,457,1.160575,67,.0673759,532,606,15803,0.031,0.209,30,01feb2009,04jul2011,522,644,.9469327,67,2.572443,540,494,"8WZD1Z","8/2/11","10/14/11",94597,12,"CONCORD_724936",724936,1
"9IC5HT","MARYSVILLE-BEALE-AFB",68,16653,14956,1696.646,"1","MARYSVILLE-BEALE-AFB",12117,2839,0.032,0.756,14,16nov2011,16dec2012,1319,570,.3534039,68,2.152462,486,466,12184,0.019,0.875,30,17feb2009,19jul2011,1319,356,.241588,68,3.38746,310,319,"9IC5HT","8/2/11","10/25/11",95765,11,"MARYSVILLE-BEALE-AFB_724837",724837,1
"SEHDPS1526388264","SANDBERG",68,5522,4638,884.1577,"11b","SANDBERG",4226,412,0.108,0.141,16,10aug2012,12nov2013,732,639,.3706354,68,.5624528,500,271,4407,0.050,0.362,43,11feb2008,11aug2011,732,330,.3154851,68,1.52276,275,231,"SEHDPS1526388264","8/24/11","7/27/12",91016,9,"SANDBERG_723830",723830,1
"SEHDPS1526388359","LOS-ANGELES-DOWNTOWN",68,6888,6079,809.0112,"12b","LOS-ANGELES-DOWNTOWN",5642,437,0.056,0.361,22,29feb2012,26nov2013,288,394,.4507102,68,1.516245,338,130,5929,0.064,0.370,44,28mar2008,27sep2011,288,542,.6699093,68,3.328099,439,193,"SEHDPS1526388359","10/10/11","2/28/12",91724,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526331746","LOS-ANGELES-DOWNTOWN",68,,,,"13","LOS-ANGELES-DOWNTOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526331746","8/13/12","10/1/12",91107,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526215611","VAN-NUYS",68,,,,"14","VAN-NUYS",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526215611","6/11/12","9/20/12",91423,9,"VAN-NUYS_722886",722886,1
"SEHDPS1526388932","LOS-ANGELES-DOWNTOWN",68,7782,7588,194.791,"15","LOS-ANGELES-DOWNTOWN",6723,865,0.048,0.559,27,27sep2011,26nov2013,288,428,.5338082,68,3.002982,367,154,7278,0.075,0.093,42,28mar2008,28jul2011,288,716,.8654878,68,1.750519,586,249,"SEHDPS1526388932","8/9/11","9/17/11",91790,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SEHDPS1526388512","VAN-NUYS",68,9822,8362,1459.598,"16","VAN-NUYS",7276,1086,0.046,0.525,21,07mar2012,04nov2013,923,491,.2565427,68,1.176386,382,237,9297,0.084,0.013,46,05mar2008,04nov2011,923,1095,.7441694,68,.5682825,826,687,"SEHDPS1526388512","12/1/11","2/15/12",91321,9,"VAN-NUYS_722886",722886,1
"9264652903","CAMP-PENDLETON",68,3891,3575,315.9243,"17","CAMP-PENDLETON",3496,78,0.060,0.356,15,10jul2012,08sep2013,106,232,.2761785,68,.7397556,216,29,3706,0.029,0.356,40,09feb2009,09may2012,106,123,.3799901,68,1.742933,112,40,"1386","5/22/12","6/19/12",92128,10,"CAMP-PENDLETON_722926",722926,1
"5708455284","CAMP-PENDLETON",68,6926,6711,215.6499,"18b","CAMP-PENDLETON",6200,511,0.112,0.631,16,07jun2012,08sep2013,106,807,.9850913,68,4.820536,753,104,5548,0.053,0.754,15,08feb2011,06apr2012,106,413,2.058813,68,13.0065,370,218,"5708455284","4/26/12","6/1/12",92040,10,"CAMP-PENDLETON_722926",722926,1
"9069281964","SAN-DIEGO-MONTGOMER",68,4375,3984,390.6973,"19b","SAN-DIEGO-MONTGOMER",3636,348,0.037,0.904,14,06aug2012,05sep2013,206,164,.1590945,68,1.688066,147,33,3956,0.022,0.848,39,05feb2009,05apr2012,206,107,.1413909,68,2.034225,98,29,"9069281964","4/10/12","7/30/12",92115,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"E3RCZ8","LIVERMORE",68,4880,5131,-251.6411,"2","LIVERMORE",5429,-298,0.022,0.332,20,13sep2011,11apr2013,365,140,.2728069,68,-.8165284,114,100,4946,0.029,0.016,17,12feb2010,14jun2011,365,145,.366458,68,-.1809942,142,134,"E3RCZ8","6/15/11","9/10/11",94526,12,"LIVERMORE_724927",724927,1
"9608731398","SAN-DIEGO-MONTGOMER",68,8934,8823,111.3623,"20","SAN-DIEGO-MONTGOMER",8533,290,0.031,0.597,16,22jun2012,22sep2013,206,302,.3092468,68,1.407307,269,64,8874,0.021,0.027,39,24feb2009,24apr2012,206,209,.2902099,68,.2949041,191,60,"1351","5/2/12","5/23/12",92117,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"NKP4ZU","CONCORD",68,8799,8433,366.002,"3","CONCORD",9055,-623,0.062,0.070,17,05dec2011,04apr2013,431,466,1.363196,68,-1.444471,527,588,9297,0.029,0.139,32,04feb2009,06sep2011,431,314,.5244671,68,-1.15615,257,226,"NKP4ZU","10/1/11","11/21/11",94556,12,"CONCORD_724936",724936,1
"OVYM2X","OAKLAND",68,5215,5768,-552.9106,"4","OAKLAND",5684,84,0.058,0.007,16,20nov2011,21mar2013,28,298,9.598935,68,2.999823,336,269,5242,0.045,0.007,32,21jan2009,22aug2011,28,249,2.023168,68,-.9529921,234,57,"OVYM2X","8/23/11","10/27/11",94619,3,"OAKLAND_724930",724930,1
"4GY9LD","SAN-JOSE-INTL",68,5265,5631,-365.814,"5","SAN-JOSE-INTL",5945,-314,0.025,0.231,19,29sep2011,31mar2013,181,152,.7681289,68,-1.734455,142,139,5447,0.017,0.224,29,29jan2009,01jun2011,181,110,.3608771,68,-1.006699,91,65,"4GY9LD","6/16/11","9/9/11",94087,4,"SAN-JOSE-INTL_724945",724945,1
"FBDDJ3","NAPA-CO",68,3721,3403,317.667,"6","NAPA-CO",3438,-34,0.044,0.004,14,29feb2012,01apr2013,86,117,1.79357,68,-.4004164,150,154,3575,0.023,0.086,36,29jan2009,29dec2011,86,96,.9487758,68,1.694994,85,82,"FBDDJ3","1/17/12","2/15/12",94903,2,"NAPA-CO_724955",724955,1
"S812VL","SAN-JOSE-REID",68,10162,8698,1464.341,"8","SAN-JOSE-REID",8764,-66,0.056,0.025,19,11apr2012,11oct2013,248,557,.4066116,68,-.2672394,487,101,10397,0.029,0.241,35,12jan2009,11jan2012,248,337,.2924173,68,-.947104,296,73,"S812VL","1/21/12","3/16/12",95120,4,"SAN-JOSE-REID_724946",724946,1
"8WZD1Z","CONCORD",68,17129,13884,3244.964,"9","CONCORD",13836,48,0.040,0.000,18,31oct2011,01apr2013,431,451,1.449187,68,.1110256,553,625,15825,0.032,0.205,30,01feb2009,04jul2011,431,643,1.126808,68,3.026333,540,486,"8WZD1Z","8/2/11","10/14/11",94597,12,"CONCORD_724936",724936,1
"9IC5HT","MARYSVILLE-BEALE-AFB",69,16737,15006,1730.943,"1","MARYSVILLE-BEALE-AFB",12160,2846,0.032,0.768,14,16nov2011,16dec2012,1182,550,.382606,69,2.408134,476,452,12254,0.019,0.871,30,17feb2009,19jul2011,1182,360,.2761351,69,3.793296,318,326,"9IC5HT","8/2/11","10/25/11",95765,11,"MARYSVILLE-BEALE-AFB_724837",724837,1
"SEHDPS1526388264","SANDBERG",69,5542,4644,897.5493,"11b","SANDBERG",4262,382,0.108,0.131,16,10aug2012,12nov2013,630,637,.416822,69,.6068086,503,263,4435,0.050,0.357,43,11feb2008,11aug2011,630,329,.3681389,69,1.757101,277,232,"SEHDPS1526388264","8/24/11","7/27/12",91016,9,"SANDBERG_723830",723830,1
"SEHDPS1526388359","LOS-ANGELES-DOWNTOWN",69,6876,6064,811.938,"12b","LOS-ANGELES-DOWNTOWN",5688,376,0.056,0.365,22,29feb2012,26nov2013,210,385,.5292251,69,1.792759,339,111,6066,0.066,0.339,44,28mar2008,27sep2011,210,547,.8303009,69,3.857053,454,174,"SEHDPS1526388359","10/10/11","2/28/12",91724,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526331746","LOS-ANGELES-DOWNTOWN",69,,,,"13","LOS-ANGELES-DOWNTOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526331746","8/13/12","10/1/12",91107,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SGHDPS1526215611","VAN-NUYS",69,,,,"14","VAN-NUYS",,,,,,,,,,,,,,,,,,,,,,,,,,,,"SGHDPS1526215611","6/11/12","9/20/12",91423,9,"VAN-NUYS_722886",722886,1
"SEHDPS1526388932","LOS-ANGELES-DOWNTOWN",69,7777,7542,234.6797,"15","LOS-ANGELES-DOWNTOWN",6791,752,0.048,0.569,27,27sep2011,26nov2013,210,415,.6228938,69,3.579569,364,131,7356,0.076,0.084,42,28mar2008,28jul2011,210,709,1.047855,69,2.002703,595,220,"SEHDPS1526388932","8/9/11","9/17/11",91790,9,"LOS-ANGELES-DOWNTOWN_722874",722874,1
"SEHDPS1526388512","VAN-NUYS",69,9823,8369,1454.521,"16","VAN-NUYS",7344,1025,0.046,0.518,21,07mar2012,04nov2013,799,486,.283586,69,1.282532,385,227,9314,0.084,0.013,46,05mar2008,04nov2011,799,1080,.8329464,69,.6374871,826,666,"SEHDPS1526388512","12/1/11","2/15/12",91321,9,"VAN-NUYS_722886",722886,1
"9264652903","CAMP-PENDLETON",69,3853,3558,295.1462,"17","CAMP-PENDLETON",3500,58,0.059,0.392,15,10jul2012,08sep2013,61,221,.3298389,69,.9552615,210,20,3710,0.029,0.357,40,09feb2009,09may2012,61,122,.5109449,69,2.346272,113,31,"1386","5/22/12","6/19/12",92128,10,"CAMP-PENDLETON_722926",722926,1
"5708455284","CAMP-PENDLETON",69,6682,6743,-60.9541,"18b","CAMP-PENDLETON",6392,351,0.117,0.598,16,07jun2012,08sep2013,61,826,1.260818,69,5.75724,787,77,5638,0.058,0.729,15,08feb2011,06apr2012,61,429,2.894346,69,17.11501,387,177,"5708455284","4/26/12","6/1/12",92040,10,"CAMP-PENDLETON_722926",722926,1
"9069281964","SAN-DIEGO-MONTGOMER",69,4333,3981,351.6797,"19b","SAN-DIEGO-MONTGOMER",3690,292,0.034,0.916,14,06aug2012,05sep2013,148,149,.171903,69,1.972114,137,25,3990,0.024,0.837,39,05feb2009,05apr2012,148,110,.1680732,69,2.316358,103,25,"9069281964","4/10/12","7/30/12",92115,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"E3RCZ8","LIVERMORE",69,4881,5128,-247.4785,"2","LIVERMORE",5406,-278,0.023,0.292,20,13sep2011,11apr2013,304,142,.3353884,69,-.9138213,117,102,4944,0.029,0.015,17,12feb2010,14jun2011,304,144,.432107,69,-.2095274,141,131,"E3RCZ8","6/15/11","9/10/11",94526,12,"LIVERMORE_724927",724927,1
"9608731398","SAN-DIEGO-MONTGOMER",69,8923,8815,108.4043,"20","SAN-DIEGO-MONTGOMER",8569,246,0.031,0.599,16,22jun2012,22sep2013,148,296,.3635815,69,1.661014,269,54,8866,0.021,0.034,39,24feb2009,24apr2012,148,207,.3345952,69,.3842251,191,50,"1351","5/2/12","5/23/12",92117,7,"SAN-DIEGO-MONTGOMER_722903",722903,1
"NKP4ZU","CONCORD",69,8803,8404,398.8623,"3","CONCORD",9045,-641,0.065,0.068,17,05dec2011,04apr2013,354,463,1.733103,69,-1.811183,549,614,9260,0.029,0.124,32,04feb2009,06sep2011,354,313,.6260618,69,-1.290533,259,222,"NKP4ZU","10/1/11","11/21/11",94556,12,"CONCORD_724936",724936,1
"OVYM2X","OAKLAND",69,5217,5761,-543.5693,"4","OAKLAND",5692,69,0.060,0.005,16,20nov2011,21mar2013,18,295,15.00982,69,3.814823,343,270,5237,0.045,0.006,32,21jan2009,22aug2011,18,248,2.520755,69,-1.094929,235,45,"OVYM2X","8/23/11","10/27/11",94619,3,"OAKLAND_724930",724930,1
"4GY9LD","SAN-JOSE-INTL",69,5272,5625,-352.8589,"5","SAN-JOSE-INTL",5934,-309,0.025,0.241,19,29sep2011,31mar2013,138,147,.9626833,69,-2.236762,141,133,5444,0.017,0.224,29,29jan2009,01jun2011,138,109,.4450766,69,-1.243664,91,61,"4GY9LD","6/16/11","9/9/11",94087,4,"SAN-JOSE-INTL_724945",724945,1
"FBDDJ3","NAPA-CO",69,3714,3422,292.0105,"6","NAPA-CO",3429,-7,0.045,0.000,14,29feb2012,01apr2013,63,116,2.491556,69,-.1073224,154,157,3583,0.023,0.077,36,29jan2009,29dec2011,63,96,1.23672,69,2.076521,85,78,"FBDDJ3","1/17/12","2/15/12",94903,2,"NAPA-CO_724955",724955,1
"S812VL","SAN-JOSE-REID",69,10166,8673,1493.045,"8","SAN-JOSE-REID",8725,-52,0.056,0.019,19,11apr2012,11oct2013,190,549,.4729795,69,-.2736609,487,90,10372,0.029,0.233,35,12jan2009,11jan2012,190,336,.3419133,69,-1.083685,300,65,"S812VL","1/21/12","3/16/12",95120,4,"SAN-JOSE-REID_724946",724946,1
